		lda	nmf
n_topics_5	n_topic_1	['герой', 'маска', 'комако', 'исан', 'симамура', 'лицо', 'жена', 'подросток', 'мочь', 'кикудзь']	['кохар', 'дзихэй', 'тахэй', 'самурай', 'сан', 'мост', 'гетера', 'выкупать', 'гость', 'влюбленный']
n_topics_5	n_topic_2	['тэнго', 'аомамэ', 'сюнкин', 'эри', 'отец', 'девушка', 'становиться', 'светлость', 'сасукэ', 'лидер']	['овца', 'герой', 'крыса', 'маска', 'сэнсей', 'профессор', 'секретарь', 'жена', 'человек', 'лицо']
n_topics_5	n_topic_3	['женщина', 'становиться', 'дом', 'человек', 'девушка', 'время', 'год', 'мочь', 'хотеть', 'юити']	['кикудзь', 'фумико', 'юкико', 'тикако', 'оот', 'куримото', 'сан', 'чашка', 'таэко', 'госпожа']
n_topics_5	n_topic_4	['хотеть', 'человек', 'жена', 'женщина', 'герой', 'дом', 'время', 'год', 'брат', 'девушка']	['песок', 'мужчина', 'яма', 'женщина', 'веревка', 'лопата', 'деревня', 'тадземара', 'отгребать', 'вода']
n_topics_5	n_topic_5	['ящик', 'человек', 'овца', 'крыса', 'врач', 'женщина', 'герой', 'девушка', 'военный', 'клиника']	['сюнкин', 'сасукэ', 'музыка', 'сюнс', 'мастер', 'ученик', 'учитель', 'учительница', 'ослепнуть', 'жизнеописание']
n_topics_6	n_topic_1	['герой', 'маска', 'комако', 'исан', 'симамура', 'кикудзь', 'лицо', 'жена', 'подросток', 'юкико']	['ящик', 'человек', 'врач', 'лжечеловек', 'военный', 'клиника', 'записка', 'писать', 'вылезать', 'девушка']
n_topics_6	n_topic_2	['тэнго', 'аомамэ', 'эри', 'светлость', 'лидер', 'отец', 'усикава', 'сюнкин', 'есихидэ', 'становиться']	['ватанабэ', 'наоко', 'рэйко', 'мидори', 'нагасава', 'кидзука', 'хацуми', 'поручик', 'девушка', 'приезжать']
n_topics_6	n_topic_3	['женщина', 'становиться', 'дом', 'человек', 'девушка', 'время', 'год', 'мочь', 'хотеть', 'юити']	['кикудзь', 'фумико', 'юкико', 'тикако', 'оот', 'куримото', 'сан', 'чашка', 'таэко', 'госпожа']
n_topics_6	n_topic_4	['герой', 'жена', 'хотеть', 'дом', 'человек', 'брат', 'время', 'женщина', 'такаси', 'лицо']	['юити', 'сюнсукэ', 'кабурага', 'ясуко', 'юноша', 'кеко', 'нобутака', 'писатель', 'г', 'кавада']
n_topics_6	n_topic_5	['ящик', 'человек', 'врач', 'военный', 'женщина', 'лжечеловек', 'клиника', 'записка', 'девушка', 'писать']	['песок', 'мужчина', 'тадземара', 'женщина', 'разбойник', 'яма', 'веревка', 'убивать', 'муж', 'меч']
